Birdwatch,Claim Review
0.4708003421,0.5151228602
0.4695236812,0.375785784
0.6551054709,0.5187266946
0.558873532,0.4612640594
0.4025675171,0.2368094793
0.5544116074,0.4483065402
0.4545468952,0.3043174699
0.6154357653,0.4114393593
0.2379148054,0.6063567953
0.3834871239,0.4409599082
0.2508890279,0.2482873381
0.8217683834,0.5941098545
0.284630632,0.397837741
0.6154880041,0.6914248897
0.4555792718,0.3851052942
0.6687312797,0.4623288301
0.2441577998,0.3143075018
0.3440088713,0.5378981321
0.6069879564,0.4222231093
0.6597158215,0.4564048368
0.3459029851,0.2681289426
0.6639875886,0.4391127242
0.5421147455,0.5961989636
0.5035888985,0.58465998
0.3165351591,0.3895285426
0.6703667003,0.4445390792
0.3634701315,0.2707545162
0.6889773361,0.3301696741
0.4611972512,0.3535721372
0.8304113366,0.3847832977
0.7397890179,0.4646407236
0.7935724661,0.7909257082
0.4756514959,0.5321374214
0.4903699266,0.7014902943
0.4784189084,0.359457571
0.4734359839,0.8697970503
0.2490885619,0.4995776186
0.4553603858,0.764031248
0.2823667522,0.7646248633
0.5320267025,0.5185582828
0.385362577,0.3480462865
0.2762428164,0.3995403919
0.6536264981,0.4054514536
0.3571831627,0.384332601
0.2441577998,0.367577055
0.2441577998,0.6235405844
0.2441577998,0.4028184172
0.3374134904,0.3340983284
0.6568295444,0.7686765047
0.4177321339,0.3397064661
0.5423642638,0.4177341686
0.7172347138,0.4594189009
0.5430271398,0.3913214734
0.5880139797,0.3998615955
0.7811033352,0.7428445536
0.5266699171,0.3685189895
0.2171773806,0.4265324452
0.6282774866,0.3335525038
0.8719663012,0.7864892288
0.2482128141,0.4537749646
0.5223776922,0.4831429124
0.2951789106,0.4884623572
0.5032584589,0.4220150879
0.2441577998,0.4643013876
0.3831063316,0.4195840407
0.4574877365,0.4784320226
0.2441577998,0.6656238304
0.5492740411,0.3180520521
0.0983312022,0.5220338863
0.2441577998,0.3246681657
,0.6768055313
0.2441577998,0.5399629821
0.6298413023,0.6974847647
0.7789313629,0.4071789604
0.2441577998,0.8963051321
0.2441577998,0.3743985234
0.4335750953,0.4732609885
0.7794037337,0.4335089898
0.1422458147,0.4465907874
0.5319530768,0.4598020187
0.2135331007,0.359595312
0.7802752426,0.3894132084
0.4434822246,0.3677053997
0.7185432245,0.4677527571
0.6554669496,0.309022045
0.4280429167,0.3941790649
0.6390130825,0.4981646813
0.6413787239,0.3851477436
0.5952399355,0.4562212697
0.2517017012,0.3778965424
0.5998115177,0.2847243775
0.4897587138,0.335787962
0.6361198842,0.5800675491
0.7644727572,0.3366970546
0.4384412712,0.3240985682
0.5666331036,0.6423182691
0.7775371866,0.6014640532
0.4352085671,0.3568693282
0.5898205524,0.6757051255
0.5479513321,0.374973937
0.6878308222,0.4802428365
0.227100573,0.4080104044
0.5400753721,0.34155174
0.4297822163,0.3264940318
0.2931033458,0.7329248303
0.2441577998,0.4080550574
0.6092389451,0.3789874995
0.2441577998,0.4328592496
0.4971243826,0.4734382994
0.674657107,0.378223023
0.6395254278,0.4031362825
0.6166635892,0.3987116488
0.763636713,0.5880081235
0.9001252972,0.4878954144
0.2859277825,0.3601030931
0.5996389897,0.4944556965
0.5175078474,0.4698880666
0.6187271165,0.8224966797
0.7832950818,0.3545603707
0.2441577998,0.3128064981
0.3808042615,0.7986188212
0.2441577998,0.494657485
0.6441909234,0.2696470095
0.1959918779,0.6904169421
0.2441577998,0.7212563526
0.1866965707,0.4677500676
0.6424004445,0.4295803109
0.7992649112,0.3514373643
0.5404256508,0.48907783
0.818613846,0.3669454362
0.4398247797,0.3506362959
0.5588049922,0.2886755071
0.3213890608,0.3866615155
0.7240027764,0.4184543995
0.6276270256,0.4687353281
0.4522645316,0.4613295959
0.4498633995,0.4018383349
0.5399308345,0.5859890585
0.377158668,0.3774409587
0.7192350894,0.3975680181
0.3334495354,0.6197742833
0.3421521312,0.4283435779
0.6279066702,0.3653708453
0.8269422267,0.8141038241
0.7357949509,0.2860088638
0.6576997035,0.7980355515
0.5181341643,0.3425663439
0.5146319886,0.2836130043
0.8202871251,0.4796554547
0.8648934736,0.550025865
0.2661235891,0.3493382817
0.6788503416,0.3327026496
0.3456353604,0.4530684487
0.4436986502,0.3721887762
0.6229426606,0.4165054221
0.7741675024,0.3525516061
0.8287361166,0.3642513623
0.1674087859,0.2243491825
0.7893113507,0.4496307307
0.4218590215,0.6089350509
0.8467851664,0.6636839248
0.6974127457,0.3561223542
0.346662017,0.4154696008
0.457431752,0.6166320972
0.4212840744,0.3822693618
0.2441577998,0.423191692
0.7677550821,0.4367158968
0.2988102494,0.3855108948
0.4414934089,0.6420989572
0.5650508378,0.4086615689
0.7215041527,0.3475757396
0.5385603309,0.6664517345
0.4250701186,0.401425616
0.2449430645,0.3934924652
0.5948369734,0.8857740055
0.2707312854,0.3385086874
0.4861501496,0.4000193478
0.656030885,0.7314105732
0.4378758275,0.5651383173
0.6585770377,0.3001806864
0.8749946553,0.3374854639
0.7827308433,0.3314311158
0.845539131,0.4879792344
0.8248657876,0.8158403826
0.872830841,0.3622475412
0.3201118212,0.3802938159
0.5010309189,0.2005064322
0.6194701555,0.5133362876
0.4166973234,0.545993759
0.3240420618,0.4080550574
0.3733187189,0.3315376475
0.2577504064,0.4769793092
0.4280784533,0.2750706297
0.4358120945,0.3930248459
0.6821478137,0.2132226051
0.2441577998,0.321925276
0.2441577998,0.2900059426
0.2441577998,0.3925672285
0.4515620065,0.3989601248
0.430912538,0.3513706742
0.331487002,0.3394604283
0.2741537333,0.2293040859
0.7554302525,0.54308659
0.3748050258,0.4796034849
0.3246947159,0.7645375042
0.5496538336,0.8502943236
0.2441577998,0.3561235541
0.5756853339,0.3787542345
0.3483733411,0.4860007085
0.4284669709,0.3945644076
0.7824912764,0.6406003735
0.7456693333,0.558349348
0.8761801104,0.4604415417
0.360802583,0.315895117
0.3442128991,0.3878805495
0.2386017406,0.3248256483
0.2441577998,0.5903870272
0.5975942582,0.3988856242
0.299141339,0.3479870419
0.417012241,0.6796382639
0.6815641734,0.3990062602
0.4603898181,0.3250347394
0.830753432,0.5039530083
0.5565426502,0.5387399356
0.2758824326,0.2622731466
0.3820388646,0.5973613684
0.4050832544,0.3509420807
0.6270295427,0.3565838224
0.6168076252,0.4382189931
0.2366984747,0.3033090311
0.2881213703,0.2724660059
0.6399061609,0.2443832384
0.2441577998,0.4286426353
0.637204692,0.3693028477
0.4061739374,0.7523315132
0.656593873,0.5828294643
0.2441577998,0.4296652915
0.6106875919,0.6059000293
0.4778939039,0.42306533
0.4031809884,0.4322213433
0.5095095449,0.4498880808
0.2441577998,0.2846299984
0.1289657786,0.4892123952
0.1710894476,0.7393374901
0.4482477991,0.3450851738
0.3506096093,0.6505106556
0.2441577998,0.6421718447
0.2441577998,0.4130605738
0.2441577998,0.4714698866
0.3534102344,0.5694533963
0.4837157015,0.3500351423
0.4642963141,0.5287717774
0.7131743654,0.4039994507
0.6221057176,0.4028762233
0.6286124137,0.4137086895
0.3744075132,0.5375545026
0.8529394905,0.461158758
0.3654477862,0.6818531686
0.2441577998,0.3688364868
0.2368156476,0.4404000072
,0.268217302
0.6607551281,0.5564485548
0.2688058372,0.5595812969
0.6325296017,0.3095207306
0.2441577998,0.2793383264
0.2237913218,0.6306522781
0.6205669824,0.4246420161
0.1990499296,0.4219790799
0.3591020895,0.8296626778
,0.7183506412
0.5035064323,0.1964636364
0.4339637966,0.51116456
0.5233906377,0.8564452135
0.5382902326,0.2601278458
0.5902940755,0.5551626498
0.8955820005,0.6715068919
0.3760074149,0.4846491086
0.2672882251,0.7212290742
0.1573427896,0.2304970421
0.5020047949,0.5597743724
0.2441577998,0.4607725819
0.5099897758,0.2740375731
0.4703509451,0.4159667776
0.2441577998,0.4020400685
0.7144424724,0.3885029473
0.7611172252,0.297930375
0.4315745418,0.4774984823
0.6666979382,0.2812255866
0.4366940075,0.6210299139
0.332054633,0.9025741487
0.2767584852,0.4879098962
0.814145745,0.3095795186
0.5494302196,0.8745251055
0.4053494805,0.4618468909
0.7821788026,0.612636658
0.623897739,0.5839529938
0.7034426095,0.41314979
0.2580017392,0.8447826916
0.7428296097,0.2506355325
0.7760356024,0.7268473513
0.5980788888,0.3100994502
0.4488821748,0.5029836017
0.4541766882,0.6573395286
0.4827396329,0.7079048955
0.612707648,0.2572139145
0.4411264344,0.7266006676
0.4014463996,0.3022691001
0.2441577998,0.4955470886
0.6636813961,0.236557485
0.3125562078,0.4355186104
0.3747672424,0.4534872705
0.1675812129,0.2722811068
0.5474971922,0.3754064218
0.4542544636,0.2559270375
0.6588442572,0.5040901751
0.3375823817,0.7584966051
0.6062317865,0.6757136278
0.6889360729,0.3897179417
0.3447877261,0.5283670269
0.4860350091,0.5664716783
0.4900016764,0.3775816298
0.5845553692,0.6228505328
0.6066866218,0.3214176633
0.4757721865,0.748108268
0.5897450276,0.3228241109
0.2539139101,0.4051377196
0.261011628,0.6762131858
0.4050356991,0.3742240424
0.5893217066,0.6947647537
0.267573764,0.7344538282
0.2570098511,0.8142585452
0.7751820169,0.2398616367
0.7024896301,0.2844123499
0.4463254814,0.6723674902
0.77931526,0.2891258805
0.6096313064,0.5985952257
0.4000469143,0.6693846637
0.6324568924,0.6388206649
0.2441577998,0.3694885709
0.464326415,0.7646174049
0.7796620846,0.6236675025
0.2441577998,0.8404648924
0.413000572,0.3013944233
0.6011983173,0.5013562419
0.5451428157,0.3947275633
0.7047292455,0.7935483743
0.6297399665,0.3030028784
,0.3952112658
0.2132967512,0.3849611186
0.5909365746,0.5205454116
0.7031543603,0.4189873785
0.6382469027,0.7791185397
0.7375975668,0.4372176031
0.4479950676,0.2708007166
0.2441577998,0.6224014672
0.3246107123,0.3187748845
0.2998655858,0.333930668
0.4543705476,0.2572187067
0.5539629225,0.752942354
0.5635716171,0.5582935195
0.7899635429,0.4986079049
0.5463258764,0.8270182182
0.2562953665,0.3023431526
0.2441577998,0.3319553678
0.1292727055,0.6731174342
0.4446962303,0.4620722839
0.2223402744,0.3784130854
0.2271755469,0.4974581668
0.2005652992,0.7974505122
0.3655828101,0.4739273192
0.3303019805,0.5813147575
0.2441577998,0.6449535545
0.1876645021,0.4865361192
0.7849617864,0.4729744412
0.6707138001,0.7836646967
0.2582537817,0.8033440817
0.3973774548,0.771510023
0.521516463,0.3207236156
0.6336441002,0.5601110186
0.6743855551,0.5444640939
0.1292892046,0.4623927094
0.5567532656,0.5169237853
0.3489181448,0.6298580056
0.3384291648,0.47359876
0.221751222,0.2722596466
0.7713763007,0.5338577936
0.6043145915,0.3851222228
0.4707519826,0.7792213519
0.506689824,0.4838968639
0.6469215825,0.3165244247
0.5122565234,0.7807754919
0.5632313344,0.4610747542
0.2441577998,0.5291264923
0.6193467802,0.4027338773
0.6408468325,0.5646716492
0.2533057671,0.2912446585
0.304101607,0.3268712386
0.0932123548,0.3523593308
0.3392185786,0.2808617399
0.9037068464,0.6923329234
0.2572866171,0.368263211
0.5583286751,0.4250651843
0.4936210466,0.4160896054
0.1438490462,0.6629596516
0.3649996824,0.4192200344
0.3847905251,0.5492724527
0.3639667492,0.3995403919
0.2441577998,0.3455416372
0.4549659735,0.3710125997
0.4654376076,0.3513099299
0.5277001491,0.2892717975
0.8564141351,0.4359095777
0.3046564392,0.7326028975
0.3198599824,0.3936078366
0.4728282356,0.4753409225
0.5761106918,0.2965181289
0.3945448621,0.2592068475
0.265867425,0.4109168584
0.7589017621,0.7268208914
0.8494607651,0.350620721
0.8551564851,0.3655537888
0.7102384589,0.4838360831
0.7889719017,0.3594625539
0.326462464,0.7011776895
0.2441577998,0.5903694635
0.4544591364,0.5325949808
0.8022185101,0.3628598552
0.4832185964,0.3817131691
0.4647933292,0.3763343775
0.6793303586,0.3814811255
0.5408018345,0.8708382019
0.2441577998,0.9050996854
0.726021992,0.407307368
0.2865566557,0.3577931472
0.5776126347,0.4094203263
0.575468849,0.5157333967
0.5070472233,0.2321973941
0.4934778063,0.4795458958
0.3902797692,0.5131595842
0.2531713961,0.3456512017
0.4057881185,0.4595921624
0.4003195054,0.2883435889
0.2441577998,0.3336223252
0.275849081,0.6464603313
0.6912231304,0.6967796101
0.4334626707,0.3540190055
0.3705138846,0.6222043152
0.8862523797,0.4135274996
0.2525181483,0.3897293776
0.1839044884,0.3597648925
0.8024020001,0.6493897254
0.2304832242,0.4214418896
0.7301229265,0.3877441222
0.3128803099,0.5345127733
0.3077580994,0.3369608316
0.8662065301,0.6774083285
0.8261078503,0.448574457
0.3321914284,0.7280728002
0.307316885,0.2948198731
0.5236475576,0.6970790455
0.877217131,0.6953430917
0.6640810725,0.4228582982
0.4940546836,0.4144356127
0.4133711882,0.5807421776
0.8243954041,0.6218930604
0.7820858237,0.4632518289
0.1351861709,0.328795798
0.4253750697,0.4775410647
0.6711045206,0.8239927407
0.4223983819,0.3499543411
0.240278737,0.8079880386
0.8143410741,0.40647138
0.2442534962,0.4534350512
0.339025613,0.7041370027
0.2346160858,0.2489623862
0.5073955489,0.4237637293
0.4225684029,0.5224898968
0.4760420641,0.4109141629
0.2917098347,0.672787551
0.4506112706,0.3504721502
0.3970766096,0.3223385417
0.3434572624,0.3333898621
0.3618935632,0.3911559772
0.4107815579,0.3796602009
0.8099812492,0.3237053153
0.4053871746,0.4669042148
0.2975812802,0.7882703531
0.3102303555,0.6945273746
0.7980593073,0.500495079
0.4291396812,0.8558291343
0.5374993775,0.7621699543
0.5041520112,0.4180784051
0.4193420334,0.374894479
0.3031127797,0.7237200427
0.2441577998,0.7769455454
0.2750388551,0.2746914032
0.3376186742,0.2765338847
0.5413051172,0.2449928786
0.2791275903,0.7952543465
0.6904903146,0.7700105132
0.2441577998,0.7432924091
0.2154137451,0.5762866434
0.3441439881,0.2513341308
,0.7476373817
0.2441577998,0.4278314773
0.8117688969,0.3969680765
0.4427687829,0.4015910742
0.2441577998,0.3897293776
0.5552489583,0.3742628266
0.2441577998,0.6177281831
0.4821343801,0.573361944
0.5031034083,0.4848715648
0.3546030611,0.3588903228
0.5220112764,0.6720865011
0.3074342293,0.4795185702
0.3772116125,0.8428445496
0.3235419403,0.5431490096
0.0746008603,0.1952854142
0.3877569323,0.3150426386
0.4236503967,0.3833913302
0.2441577998,0.2149014291
0.3160421348,0.4555739196
0.4721139328,0.8752903016
0.2441577998,0.7935057069
0.249060213,0.618544338
0.2441577998,0.2844820146
,0.3844680144
0.5484539706,0.5861384736
0.2780232183,0.8278069163
0.708794477,0.4752763482
0.5740735683,0.3295470516
0.527870069,0.4247665467
0.5120876327,0.6464483604
0.1372602408,0.7463929219
0.5940484449,0.3019626613
0.7352007382,0.4036891014
0.366434291,0.3203489136
0.2441577998,0.3231424139
,0.6102614735
0.6317235164,0.3752798086
0.4840259247,0.4797038729
0.6047336834,0.4983066531
0.6691276248,0.788843436
0.5650130816,0.7504624713
0.2441577998,0.3478174917
0.2441577998,0.3400768683
0.2403169224,0.5389893557
0.7272846604,0.4274498516
0.250454914,0.7149256376
0.8883361941,0.3959388997
0.4292395993,0.4920029109
0.2441577998,0.3516457903
0.6199233894,0.4126451753
0.3054074053,0.3573892686
0.3528967076,0.322122368
0.2441577998,0.8642984596
0.5485518271,0.7440129211
0.3019363673,0.6621090888
0.3948592793,0.4669724877
0.2567126596,0.4046481459
0.3163200392,0.3005985842
0.4517547295,0.4095772952
0.3390042696,0.8117739782
0.4759153026,0.2602756114
0.3716111983,0.3025361932
0.3700097824,0.2365405968
0.3060934948,0.4160755327
0.27335611,0.3772726474
0.3186065019,0.5416087616
0.4064445512,0.5971739572
0.3398736767,0.4640227042
0.7120061447,0.4631864434
0.6782338812,0.3658199299
0.4498607614,0.3299873804
0.3333216257,0.3986464109
0.1301993617,0.381993973
0.6147120382,0.5877052205
0.3140906207,0.3930248459
0.6618645192,0.4063894933
0.5982306531,0.2478316772
0.7021206431,0.642911817
0.4433232776,0.8766076374
0.4105333082,0.6672699519
0.6114446926,0.4703071279
0.6774346872,0.2710874701
0.543729996,0.5577763501
0.3494254509,0.6822075502
0.2731005436,0.4939854442
0.7599600594,0.520535139
0.5140911286,0.4374635977
0.6088413653,0.7171266168
0.7540720645,0.8139330754
0.4128501364,0.641549892
0.6105104529,0.367568847
0.7647352224,0.3890150728
0.5996801301,0.3789102818
0.8440490496,0.4037150524
0.6220505173,0.3741169483
0.6275853158,0.274934937
0.3788715531,0.6964642294
0.2426675475,0.3939056503
0.6695960663,0.4393975396
0.7333785822,0.3194750947
0.6241815893,0.496076442
0.5221856122,0.4003302994
0.3693209067,0.3095276948
0.758484229,0.508549738
0.5385976006,0.4733580468
0.7547171372,0.3062510814
0.6147866775,0.7110426241
0.5755299552,0.3329976631
0.6848448295,0.5894887796
0.3364996721,0.7211740154
0.5030569377,0.4284391127
0.3964260368,0.3965277757
0.4234471147,0.2504609092
0.3817541476,0.8507923466
0.8046082703,0.2342423841
0.3950174689,0.4337560566
0.3685904358,0.4071169394
0.5540957585,0.6711928702
0.5468712495,0.700074019
0.6277887611,0.582265373
0.5004149865,0.351644351
0.2029392343,0.3901539038
0.4572875805,0.5068946222
0.2688408202,0.6033366343
0.6199726514,0.3506884543
0.1180723493,0.4576699728
0.6217733378,0.838477371
0.4017014511,0.3916639726
0.6953255544,0.5096083326
0.597791569,0.3159541761
0.6960665295,0.7473857701
0.353361179,0.7330575676
0.6507512378,0.205542282
0.2451360443,0.8291536547
0.2441577998,0.3585348435
0.5524480265,0.2950547035
0.2263095329,0.5548281802
0.7459655532,0.4181489322
0.2441577998,0.7248966272
0.5969077375,0.6640385363
0.8040260235,0.3949294362
0.3512853135,0.4270559654
0.6826566676,0.4047732649
0.6922901715,0.3725117358
0.4518932931,0.4435315754
0.8794059924,0.3165137629
0.2441577998,0.3374033665
0.2441577998,0.6294179204
0.3330393798,0.6267217842
0.2441577998,0.2227621729
0.2824800066,0.2676639915
0.7460347102,0.5739150005
0.5892532225,0.3943814545
0.5568768043,0.3035253102
0.2875873353,0.6976157133
0.6662888166,0.3886183141
0.6387618998,0.5500379232
0.4088477779,0.5215717964
0.2578973207,0.646929659
0.6972661366,0.761569685
0.2353258976,0.5094634671
0.4714033816,0.2624017655
0.7387281222,0.6763430769
0.6914636856,0.3196656559
0.169210229,0.4289994924
0.3534800905,0.6493122404
0.4060028973,0.3262726396
0.6066863128,0.2960882877
0.7564194942,0.2512338481
0.3591787673,0.4335948428
0.3653122599,0.7838151097
0.4426753757,0.4080550574
0.1806750333,0.6090828706
0.5388805926,0.2686188288
0.6661235933,0.5977660993
0.6152911129,0.4253116396
0.3912336095,0.6612440949
0.5827955183,0.317006404
0.2474586956,0.2433404973
0.4721486072,0.4821865116
0.7976152843,0.4682819996
0.6578050287,0.4095772952
0.7995969944,0.4776853714
0.6861425836,0.6399235852
0.7338643502,0.4162637807
0.4973834726,0.3704821856
0.3847639495,0.5148459854
0.2985517272,0.46829031
0.355864015,0.7207379187
0.2441577998,0.7652767326
0.2441577998,0.6656650235
0.3640405908,0.8188541824
0.6182437095,0.7197195694
0.4652933466,0.5233461562
0.6142105092,0.4896303729
,0.356354659
0.8791632304,0.5269359753
0.5184338884,0.5434717032
0.2638549167,0.3356047138
0.2999475258,0.4828346928
0.6303539573,0.5714524511
0.6771162997,0.4775804805
0.2441577998,0.3898440256
0.6228010336,0.2557837812
0.5174337757,0.4646291786
0.5308719796,0.7959633479
0.7169779084,0.4356833422
0.7334896352,0.5282510204
0.6471569569,0.8156638517
0.4745983785,0.5997717661
0.3961400766,0.3788057522
0.5249304383,0.4185830549
0.5845150765,0.3358355348
0.6357527807,0.3796410924
0.4326818592,0.2261697316
0.6315888425,0.8048105372
0.3492064188,0.2808434222
0.2696588098,0.3721273692
0.3341205001,0.3873517115
0.6101793055,0.5693787501
0.6982030841,0.7646691691
0.2441577998,0.282245972
0.3943302473,0.3504269219
0.5909399943,0.2527206322
0.6025020798,0.3673479315
0.6528631818,0.3752295891
0.3157578196,0.3026681336
0.3132372644,0.6282346464
0.5482584786,0.2197647274
0.3092962335,0.2948175042
0.6406653479,0.5655968903
0.4203139019,0.8174475639
0.1244976228,0.7664465819
0.3890570179,0.5378895335
0.3717304151,0.2400293875
0.5613934609,0.40890885
,0.5592799438
0.2441577998,0.5115735914
0.5806985411,0.2816561531
0.4647363351,0.396855431
0.3288104402,0.4878150016
0.7660612157,0.4446944265
0.1797733249,0.5855903116
0.4555391342,0.4850387255
0.6620788734,0.4600526236
0.3943205733,0.5971924204
0.510397258,0.6450343181
0.2441577998,0.4857091333
0.5103963398,0.4859550218
0.6036683618,0.4867980854
0.5990485302,0.2981349248
0.2197896578,0.3389694962
0.648976,0.6546086093
0.4134731891,0.4808762296
0.7632227719,0.5161197119
0.2580223315,0.4417527055
0.2352917706,0.414146232
0.247502328,0.3022474628
0.4575381232,0.4137694362
0.5675334681,0.4394651171
0.193670936,0.5998920411
0.5953236387,0.4751163408
0.6934807699,0.7476523498
0.5686942091,0.5319130764
0.292248649,0.3944970905
0.8513244311,0.3995656593
0.6663577571,0.7287713315
0.2998860379,0.5216427783
0.5894191942,0.5354372452
0.4394240163,0.2533933119
0.5506148616,0.3552108969
0.5500627316,0.4524546349
0.5134654787,0.5581942389
0.5979440262,0.4381802403
0.7608772545,0.4087954374
0.7758988178,0.8105300907
0.5623767471,0.4115364763
0.3011114306,0.7917837444
0.4566111962,0.7560477219
0.3027351222,0.3597306739
0.802589205,0.3180343657
0.8259340317,0.8017281059
0.4825778447,0.2853378443
0.4967267182,0.412226814
0.6891684786,0.5265684826
0.5489584959,0.3622639988
0.5889869011,0.6498541916
0.3709520134,0.4027561354
0.4670346374,0.6790514559
0.6990749553,0.6365958811
0.1791463514,0.3147199722
0.2646098659,0.4896579679
0.6647692983,0.5572878708
0.4473880437,0.3982229338
0.3606361859,0.4967738236
0.3428798838,0.8623587469
0.7176298287,0.5822326921
0.2441577998,0.5638968141
0.5874589061,0.2171583334
0.5720863204,0.3569116907
0.7846092551,0.3969562173
0.3915165662,0.3815781107
0.3139527408,0.3275408816
0.3459890346,0.5056755792
0.3609105804,0.3569971579
0.315756604,0.447869665
0.5877088352,0.5643851116
0.6239722252,0.6245647241
0.5735561228,0.4402810474
0.4988485436,0.3257550496
0.7962296708,0.1930838598
0.4833035654,0.4080550574
0.7715342866,0.448829371
0.2228880642,0.3276625495
0.7864097513,0.2448161328
0.2441577998,0.3934228431
0.559097653,0.6727868015
0.4663181591,0.3854764914
0.7041055623,0.3273494054
0.587542102,0.390178787
0.5338420065,0.5521098082
0.2668919697,0.327949682
0.2441577998,0.2183998962
0.3434249754,0.34491956
0.4473232482,0.5023212751
0.5313795221,0.8533084918
0.715816108,0.3655751615
0.1000727476,0.2208821166
0.2441577998,0.3600686453
0.6930753934,0.4712736097
0.6554605224,0.4533192038
0.3256435032,0.401138041
0.7442296227,0.5871676878
0.7917821051,0.3621530427
0.8551258152,0.7212471652
0.2441577998,0.4908431292
0.3702215792,0.3954005564
0.3417052777,0.4384301695
0.3744286275,0.3117575646
0.519223303,0.4281334453
0.1975871029,0.6681494376
0.5308392453,0.2985614149
0.4784357188,0.6163979008
0.5680017691,0.3658350952
0.7592221123,0.3943528036
0.6906198422,0.2124714225
0.8291361047,0.4928850594
0.7687676086,0.4919037753
0.2944027789,0.2697456709
0.3371561361,0.5971297954
0.5105244833,0.3978289354
0.3832404841,0.2556270493
0.276859859,0.6510709543
0.481295975,0.3358461514
0.7679530559,0.2620008104
0.5851320155,0.3818569894
0.7098418151,0.8057177725
0.8100425325,0.389990946
0.8620907624,0.6739166742
0.4119646226,0.4104914523
0.6007116868,0.6794165366
0.3135425282,0.2973735141
0.4756079831,0.4217020673
0.7222136224,0.2492106667
0.4568563444,0.4594365698
0.443430806,0.7061158834
0.5011674232,0.4413292885
0.6049650991,0.5761392166
0.6311223935,0.8872633065
0.5138043273,0.4189468247
0.4113840373,0.361753084
0.3481290033,0.3998681651
0.5856311211,0.5690687379
0.6099948432,0.3723936962
0.5898932358,0.4498981034
0.7516380951,0.5819185754
0.8726208487,0.4056603738
0.4507482803,0.3467262646
0.6782780377,0.4058395307
0.388206406,0.45265524
0.3163252518,0.4032340928
0.3901779433,0.3389932782
0.4658786113,0.4248647338
0.2441577998,0.6996241154
0.5148466518,0.2694194228
0.2441577998,0.373489341
0.3764716503,0.6058911792
0.3026876064,0.496321678
0.6138389023,0.4179100404
0.3390929967,0.377426802
0.1624268548,0.4653355218
0.2049932385,0.36193109
0.1279816878,0.2924075979
0.1522213491,0.5311915221
0.236044517,0.7209931985
0.3284079078,0.2044191237
0.5232008751,0.2370152794
0.2715414403,0.6883720836
0.4305974217,0.381831674
0.5257450495,0.4227930375
0.5925696024,0.5087516424
0.5164670812,0.352711578
0.5662198224,0.7900479129
0.7129792765,0.4126173821
0.2264479145,0.3241967734
0.5748890828,0.3138105067
0.3134408052,0.5060333418
0.1392728329,0.2079704997
0.1487616339,0.1948494851
0.3314535339,0.2042876982
0.4600695391,0.8134299883
0.8469048642,0.7161482439
0.4711177616,0.2623304651
0.6938440601,0.6480198109
0.1639162062,0.5854724795
0.6246998746,0.387901556
0.4650454243,0.3029386384
0.2290192488,0.386977351
0.8102195717,0.282949004
0.6455891364,0.7355772282
0.3797496,0.3820237815
0.2430694493,0.1963247336
0.2175926414,0.3431150107
0.824286519,0.388056331
0.7734911609,0.3282139019
0.4457190747,0.373884182
0.6160156081,0.3822563216
0.4084601642,0.6628949017
0.2984603806,0.6621490589
0.4268812718,0.4323436084
0.4006585487,0.338673011
0.5631208288,0.4050754872
0.4418726059,0.3599042758
0.7889195003,0.3601623385
0.7222255879,0.8496491132
0.5650545793,0.3750014406
0.8665264551,0.785068716
,0.7850537574
0.5346446424,0.6802574015
0.783137157,0.4655864839
0.7615074237,0.4746703142
0.738506121,0.3299116214
0.3512352291,0.2719671895
0.4586945971,0.3613497631
0.2506912691,0.4913394755
0.342648643,0.6785221437
0.8165666913,0.5597737495
0.5191383432,0.4264030203
0.7885392134,0.363280232
0.5113514834,0.3183469369
0.6996375975,0.6971269823
0.2925554442,0.4898679745
0.6528431967,0.4798118301
0.3947679646,0.4394937897
0.4188995475,0.5237906557
0.7399249567,0.4805650897
0.5779032101,0.7746819439
0.3645418919,0.5696428374
,0.3866717915
0.6103588895,0.4678827341
0.7743158837,0.2771363763
0.7964428961,0.3688755053
0.2964573005,0.3390980656
0.7962630785,0.7421727828
0.7368311794,0.4099351581
0.5872351042,0.3493253045
0.5344019124,0.6000044655
0.5276986817,0.6425243954
0.7150191866,0.7446844289
0.1682251902,0.3344401874
0.7566664212,0.3603100157
0.3876241424,0.3661649859
0.6189829933,0.3753188572
0.7212461461,0.8120509947
0.4608428087,0.3545255597
0.5019261934,0.370653502
0.7367323731,0.2874274896
0.6409496982,0.3807287468
0.188994192,0.4080550574
0.5682872988,0.3888401386
0.5244688075,0.6429385474
0.5047280408,0.4513046385
0.5486261898,0.8241810106
0.5979477122,0.5091015251
0.6159119086,0.4410285217
0.3405059471,0.3560961106
0.8707593101,0.3949655192
0.7081986996,0.3712037274
0.610797635,0.4566978348
0.5969272394,0.4410599492
0.4074222575,0.5534228907
0.3806952755,0.3897293776
0.427049892,0.6614220928
0.8436936034,0.3690077378
0.4308970175,0.7613567163
0.2975675459,0.4178299725
,0.4206288285
0.7276636598,0.4506743872
0.4976550987,0.4526961274
0.647827667,0.3441559592
0.5908818133,0.7434725105
0.7131398144,0.2611167267
0.348185876,0.3179500797
0.6969591835,0.5761169474
0.6059893134,0.6880986464
0.5296779327,0.4002353116
0.6137239702,0.8032034655
0.445931974,0.4674300929
0.3290508836,0.89060264
0.507537327,0.3378835923
0.5200013746,0.4450310769
0.3807910585,0.4003797499
0.4144134818,0.5547150103
0.3208416425,0.3771982114
